% #Source	#Target	#Weight
Dilshad.Garden.Terminal	New.Delhi.Railway.Station.Gate-I	1
ITO.AGCR	TT.Post	1
ITO.AGCR	Delhi.Secretariat	11
ITO.AGCR	Delhi.Gate	1
ITO.AGCR	Mandi.House	8
ITO.AGCR	Supreme.Court	2
ITO.AGCR	Govt.Press	1
Samachar.Apptt.	Hindon.Regulator	1
Samachar.Apptt.	Noida.Sec-14	8
Samachar.Apptt.	Noida.Sec-2	1
Noida.Sec-14	Naya.Bans.(Noida)	1
Noida.Sec-14	Noida.Sec-2	8
Noida.Sec-2	Naya.Bans.(Noida)	10
Noida.Sec-2	Ashok.Nagar	1
Noida.Depot	Naya.Bans.(Noida)	2
Noida.Depot	Telephone.Exchange	1
Noida.Depot	Atta.Chowk	8
Atta.Chowk	Noida.Depot	1
Atta.Chowk	Staff.Quarter.Noida.Sec.-27	3
Atta.Chowk	Noida.Sec-27	2
Atta.Chowk	Noida.Sec-37	2
Atta.Chowk	Noida.Staff.Qtrs	1
Atta.Chowk	Noida.Sec-28/29	3
Atta.Chowk	Noida.Sec-19	1
Staff.Quarter.Noida.Sec.-27	Power.House	1
Staff.Quarter.Noida.Sec.-27	Telephone.Exchange	1
Staff.Quarter.Noida.Sec.-27	Atta.Chowk	1
Staff.Quarter.Noida.Sec.-27	Tel.Exchange.Noida.Sec-19	2
Tel.Exchange.Noida.Sec-19	Noida.Sec-12.O-Blk	1
Tel.Exchange.Noida.Sec-19	Power.House.Sec-20	1
Power.House.Sec-20	Noda.Sec.12/22	1
Noda.Sec.12/22	Power.House	1
Noda.Sec.12/22	Noida.Sec27.H-.Blk.(.Shiv.Mandir.)	1
Noda.Sec.12/22	Noida.Chora.Village.Xing	1
Noida.Sec27.H-.Blk.(.Shiv.Mandir.)	Noida.Sec-.23/53.Chowk	1
Noida.Sec-.23/53.Chowk	Noida.Sec-34	1
Trilok.Puri.13-Block	Mother.Dairy	2
Trilok.Puri.13-Block	Chand.Cinema	6
Trilok.Puri.13-Block	Trilok.Puri.27-Block	1
Trilok.Puri.13-Block	Trilok.Puri.26-Block	1
Trilok.Puri.13-Block	Trilok.Puri.18.-Blk	1
New.Kondli.A-1	Gharoli.Dairy.Farm	1
New.Kondli.A-1	Kondli.Village	1
Gharoli.Dairy.Farm	New.Kondli.A-1	1
Gharoli.Dairy.Farm	Gharoli.Village	1
Gharoli.Village	Mayur.Vihar.Phase-III	1
Gharoli.Village	Gharoli.Dairy.Farm	1
Gharoli.Village	Nehru.Place.Terminal	1
Nehru.Place.Terminal	Shivaji.Stadium	1
Nehru.Place.Terminal	Anand.Vihar.Bus.Terminal	1
Nehru.Place.Terminal	Sriniwaspuri.Depot	1
Nehru.Place.Terminal	Sant.Nagar	2
Nehru.Place.Terminal	Shahdara	1
Nehru.Place.Terminal	Kalkaji.Mandir	3
Nehru.Place.Terminal	Paras.Cinema	4
Nehru.Place.Terminal	Kalkaji	1
Nehru.Place.Terminal	OS.Communication	3
Nehru.Place.Terminal	Mehrauli	1
Nehru.Place.Terminal	Kalka.Mandir	3
Nehru.Place.Terminal	Masjid.Moth	1
Nehru.Place.Terminal	Bakarwala.Xing	1
Kalkaji.Mandir	Nehru.Place.Terminal	1
Kalkaji.Mandir	Modi.Flour.Mill	3
Kalkaji.Mandir	Kalkaji.Depot	7
Modi.Flour.Mill	Nehru.Place.Terminal	2
Modi.Flour.Mill	Kalkaji.Mandir	7
Modi.Flour.Mill	Ishwar.Nagar	1
Modi.Flour.Mill	Svd	3
Modi.Flour.Mill	Snpd	2
Modi.Flour.Mill	Kalka.Mandir	1
Modi.Flour.Mill	Sukhdev.Vihar.Depot.Okhla.Tank	1
Ishwar.Nagar	Maharani.Bagh	2
Ishwar.Nagar	Holy.Family.Hospital	1
Ishwar.Nagar	Svd	13
Ishwar.Nagar	Okhla.Tank	1
Ishwar.Nagar	Okhla.Depot-I	5
Maharani.Bagh	Sarai.Kale.Khan.ISBT	1
Maharani.Bagh	Ashram	6
Maharani.Bagh	Bharat.Nagar	7
Maharani.Bagh	Gurudwara.Bangla.Sahib	3
Maharani.Bagh	Lajpat.Nagar	1
Maharani.Bagh	Holy.Family.Hospital	1
Maharani.Bagh	Bala.Sahib.Gurudwara	3
Gurudwara.Bangla.Sahib	Sarai.Kale.Khan.ISBT	3
Gurudwara.Bangla.Sahib	Maharani.Bagh	2
Baba.Bisember.Das.Ashram	Pushta.Xing	3
Baba.Bisember.Das.Ashram	Road.Bridge	3
Baba.Bisember.Das.Ashram	Cpwd.Office	4
Baba.Bisember.Das.Ashram	Noida.Xing	1
Baba.Bisember.Das.Ashram	Road.Bridge.East	2
Baba.Bisember.Das.Ashram	East.Road.Bridge	1
Cpwd.Office	Pushta.Xing	5
Cpwd.Office	Baba.Bisember.Das.Ashram	6
Kisan.Ghat	Delhi.Secretariat	1
Kisan.Ghat	Ambedkar.Stadium	1
Trilok.Puri.27-Block	Kendriya.Terminal	1
Trilok.Puri.27-Block	Ambedkar.Stadium	1
Ambedkar.Stadium	Delhi.Gate	2
Ambedkar.Stadium	Turkman.Gate	2
Ambedkar.Stadium	Mandi.House	1
Ambedkar.Stadium	I.T.O	3
Kikar.Wala.Chowk	Dev.Nagar	1
Kikar.Wala.Chowk	RSS.Sang.(Karol.Bagh)	2
Ramesh.Nagar	S..Bharat.Mill	1
Ramesh.Nagar	Moti.Nagar	2
Ramesh.Nagar	Raja.Garden	7
Ramesh.Nagar	Tagore.Garden	4
Raja.Garden	Punjabi.Bagh.Terminal	1
Raja.Garden	Esi.Hospital	12
Raja.Garden	Moti.Nagar	1
Raja.Garden	Ramesh.Nagar	1
Raja.Garden	Tagore.Garden	4
Raja.Garden	Mukherji.Park	11
Raja.Garden	Punjabi.Bagh.Club	1
Raja.Garden	Punjabi.Bagh	1
Raja.Garden	Rajori.Garden	3
Raja.Garden	Raghubir.Nagar.N-Blk	1
Tagore.Garden	Ramesh.Nagar	2
Tagore.Garden	Raja.Garden	2
Tagore.Garden	Mukherji.Park	3
Tagore.Garden	Tilak.Nagar	4
Tagore.Garden	Raghubir.Ngr.Subzi.Mandi	2
Tagore.Garden	Gaon.Wala.Chowk	1
Mukherji.Park	Raja.Garden	2
Mukherji.Park	Tagore.Garden	3
Mukherji.Park	Tilak.Nagar	12
Mukherji.Park	Shyam.Ngr	1
Mukherji.Park	Janak.Puri.B-1	1
Mukherji.Park	Shyam.Ngr.	1
Tilak.Nagar	Shivaji.Stadium	1
Tilak.Nagar	Desu.Colony	1
Tilak.Nagar	Mukherji.Park	4
Tilak.Nagar	Nagli.Jalib	34
Tilak.Nagar	Distt.Center	2
Tilak.Nagar	Hari.Ngr.G-blk	1
Tilak.Nagar	Janak.Puri.C-2B	1
Tilak.Nagar	Janak.Puri.B-1	2
Nagli.Jalib	Distt.Center	35
Distt.Center	Vikas.Puri.X-ing	39
Distt.Center	Krishna.Park	2
Distt.Center	K.Park.Extn.Mjr..B.Singh.Ngr	1
Distt.Center	Manohar.Nagar	1
Vikas.Puri.X-ing	Anand.Vihar.Bus.Terminal	1
Vikas.Puri.X-ing	Uttam.Nagar	3
Vikas.Puri.X-ing	Ambedkar.Stadium	1
Vikas.Puri.X-ing	Distt.Center	4
Vikas.Puri.X-ing	Uttam.Nagar.Terminal	33
Vikas.Puri.X-ing	Minto.Road.Terminal	1
Vikas.Puri.X-ing	Vikas.Puri.C-Blk	2
Vikas.Puri.X-ing	Sonia.Cinema	1
Uttam.Nagar.Terminal	Kendriya.Terminal	1
Uttam.Nagar.Terminal	Shivaji.Stadium	2
Uttam.Nagar.Terminal	Anand.Vihar.Bus.Terminal	2
Uttam.Nagar.Terminal	Anand.Parvat	1
Uttam.Nagar.Terminal	Hamdard.Nagar	1
Uttam.Nagar.Terminal	Janakpuri.District.Center	1
Uttam.Nagar.Terminal	JL.Nehru.Stadium	2
Uttam.Nagar.Terminal	Tilak.Nagar	2
Uttam.Nagar.Terminal	Vikas.Puri.X-ing	1
Uttam.Nagar.Terminal	Inderlok.Metro.Station	2
Uttam.Nagar.Terminal	Tilak.Pul	2
Uttam.Nagar.Terminal	Om.Vihar	24
.A-blk.Toda.Pur	Cis.Colony	1
Cis.Colony	Rajinder.Nagar.R-Blk	1
Rajinder.Nagar.R-Blk	East.Patel.Nagar	1
Rajinder.Nagar.R-Blk	Toda.Pur	1
Rajinder.Nagar.R-Blk	Inder.Puri.A-blk	2
Rajinder.Nagar.R-Blk	I.A.S.R	2
Rajinder.Nagar.R-Blk	Budha.Jayanti.Park	1
Ramesh.Park	Shastri.Ngr.Pusta	3
Gurdwara.Geeta.Colony	Jheel	2
Gurdwara.Geeta.Colony	Krishna.Nagar	1
.Vishwas.Nagar	Kasturba.Nagar	1
Kasturba.Nagar	Jhilmil.Colony.Mkt	2
Jhilmil.Colony.Mkt	Iit.Vivek.Vihar	1
Jhilmil.Colony.Mkt	Shahdara.Border	1
Vivek.Vihar	Kendriya.Terminal	1
Vivek.Vihar	Surya.Nagar	1
Sucheta.Kriplani.Hospital	Sadhu.Vasvani.Marg	1
Sucheta.Kriplani.Hospital	Jantar.Mantar	1
Sucheta.Kriplani.Hospital	Punchkuain.Road	1
Sucheta.Kriplani.Hospital	Scindia.House	1
Sucheta.Kriplani.Hospital	Punchkuian.Raod	1
Govt.Press	Shivaji.Stadium	1
Govt.Press	Super.Bazar.CP	2
Govt.Press	Digamber.Jain.Marg	1
Govt.Press	DDU.Marg	2
Digamber.Jain.Marg	Ranjeet.Hotel	1
Ranjeet.Hotel	Mata.Sundari.College	1
Mata.Sundari.College	DDU.Marg	1
Mata.Sundari.College	Bal.Bhawan	2
Mata.Sundari.College	Kothi.No.26	1
DDU.Marg	Govt.Press	1
DDU.Marg	Mata.Sundari.College	1
DDU.Marg	Bal.Bhawan	1
DDU.Marg	Kothi.No.26	1
Bal.Bhawan	I.T.O	2
Bal.Bhawan	ITO.AGCR	1
Bal.Bhawan	Mata.Sundari.College	1
Vinod.Nagar	Pushta.Xing	3
Vinod.Nagar	Kalyanpuri	1
Vinod.Nagar	Mayur.Vihar.Pkt.-A	1
Vinod.Nagar	East.Road.Bridge	1
Noida.Sec-8	Noida.Sec-6	1
Noida.Sec-6	Jhund.Pura	1
Noida.Sec-6	Noida.Sec-2	1
Noida.Sec-27	Noida.Sec-12.O-Blk	1
Noida.Sec-27	Staff.Quarter.Noida.Sec.-27	1
Noida.Sec-27	Nithari.Village	1
Noida.Sec-27	Noida.Sec-21/25	1
Noida.Sec-22.H-blk	Noida.Sect-32.Terminal	1
Noida.Sec-22.H-blk	Noida.Sec-32	2
Noida.Sec-32	Kendriya.Terminal	1
Noida.Sec-32	Karol.Bagh.Terminal	1
Noida.Sec-32	Nand.Nagri.Depot	1
Manglam.Hospital	Hasan.Pur.Depot	1
Manglam.Hospital	Pushta.Xing	1
Manglam.Hospital	Highway.Xing	1
Manglam.Hospital	West.Vinod.Nagar	1
East.Vinod.Nagar	Kalyanpuri	3
East.Vinod.Nagar	National.High.Way.-24.Xing	1
East.Vinod.Nagar	Kondli	1
Trilok.Puri.26-Block	Chand.Cinema	1
Trilok.Puri.26-Block	Kalyanpuri	1
Trilok.Puri.26-Block	New.Delhi.Railway.Station.Gate-I	1
Trilok.Puri.26-Block	Mayur.Vihar.Ph-1.(Trml.)	1
Mayur.Vihar.Ph-1.(Trml.)	Shivaji.Stadium	1
Mayur.Vihar.Ph-1.(Trml.)	Dhaula.Kuan	1
Nanak.Pura	Dhaula.Kuan	10
Nanak.Pura	Moti.Bagh	7
Moti.Bagh	Dhaula.Kuan	5
Moti.Bagh	RK.Puram.Sec-8	3
Moti.Bagh	Nanak.Pura	9
Moti.Bagh	R.K.Puram.Xing	4
Moti.Bagh	Nauroji.Nagar	1
Moti.Bagh	R.K.Puram.Corner	2
Moti.Bagh	R.K..Puram.Sec-7.X-ing	5
Moti.Bagh	Nanak.Pura.Community.Center	2
R.K.Puram.Xing	Moti.Bagh	1
R.K.Puram.Xing	Nauroji.Nagar	3
R.K.Puram.Xing	R.K.Puram.Sec-1	4
R.K.Puram.Xing	Mohan.Singh.Market	1
R.K.Puram.Xing	Rk.Puram.Sec-12	1
Nauroji.Nagar	Mohammad.Pur	4
Nauroji.Nagar	Moti.Bagh	7
Nauroji.Nagar	R.K.Puram.Xing	4
Nauroji.Nagar	Safdarjang.Hospital	4
Nauroji.Nagar	AIIMS	4
Nauroji.Nagar	M.C..K.R..Hospital	1
Nauroji.Nagar	R.K.Puram.Sec-1	2
Nauroji.Nagar	R.K.Puram.Corner	2
Safdarjang.Hospital	Nauroji.Nagar	12
Safdarjang.Hospital	AIIMS	3
Safdarjang.Hospital	M.C..K.R..Hospital	1
Safdarjang.Hospital	Ina.Colony	4
Safdarjang.Hospital	S.J..Madrasa	1
Safdarjang.Hospital	IIT.Gate	1
Safdarjang.Hospital	Green.Park	16
Safdarjang.Hospital	Central.School	1
Safdarjang.Hospital	INA.Market	2
Safdarjang.Hospital	R.K.Puram.Corner	1
AIIMS	Nauroji.Nagar	3
AIIMS	Safdarjang.Hospital	2
AIIMS	South.Extn	1
AIIMS	Andrews.Ganj	1
AIIMS	M.C..K.R..Hospital	7
AIIMS	Lajpat.Nagar	1
AIIMS	Green.Park	1
AIIMS	Central.School	1
AIIMS	K.N.College	4
AIIMS	Safdarjang.Terminal	1
AIIMS	Kamal.Cinema	1
South.Extn	AIIMS	3
South.Extn	Andrews.Ganj	1
Andrews.Ganj	Safdarjang.Hospital	2
Andrews.Ganj	AIIMS	4
Andrews.Ganj	South.Extn	2
Andrews.Ganj	M.C..K.R..Hospital	3
Andrews.Ganj	Lajpat.Nagar	1
Andrews.Ganj	Green.Park	1
Andrews.Ganj	Central.School	2
Andrews.Ganj	Defence.Colony	1
Andrews.Ganj	Moolchand.Hospital	1
Andrews.Ganj	INA.Market	1
M.C..K.R..Hospital	Andrews.Ganj	3
M.C..K.R..Hospital	Lajpat.Nagar	6
M.C..K.R..Hospital	Nehru.Nagar	3
M.C..K.R..Hospital	Pant.Nagar	1
M.C..K.R..Hospital	Garhi	1
M.C..K.R..Hospital	Lsr.College	3
M.C..K.R..Hospital	Garhi.Village	2
Lajpat.Nagar	Ashram	3
Lajpat.Nagar	Safdarjang.Hospital	1
Lajpat.Nagar	Andrews.Ganj	4
Lajpat.Nagar	M.C..K.R..Hospital	2
Lajpat.Nagar	Nehru.Nagar	8
Lajpat.Nagar	Kailash.Colony	1
Lajpat.Nagar	Corporation.Office	2
Lajpat.Nagar	Garhi	1
Lajpat.Nagar	K.N.College	1
Lajpat.Nagar	Moolchand.Hospital	2
Lajpat.Nagar	Raj.Nagar	1
Nehru.Nagar	Ashram	13
Nehru.Nagar	Lajpat.Nagar	7
Nehru.Nagar	Garhi	5
National.Stadium	Shahjahan.Road	1
National.Stadium	Baroda.House	1
National.Stadium	Pragati.Maidan	1
National.Stadium	Sujan.Singh.Park	1
National.Stadium	Sunder.Nagar	8
National.Stadium	Sunder.Nagar/.Golf.Club	14
National.Stadium	Maxmuller.Bhawan	1
Ridge.Road.Xing	Kendriya.Terminal	1
Ridge.Road.Xing	Road.Bridge	2
Ridge.Road.Xing	Shankar.Road	3
Ridge.Road.Xing	Rajinder.Nagar.R-Blk	1
Noida.Xing	Mayur.Vihar.Phase-I	1
Noida.Sec-51	Noida.Up.Roadways.Terminal	1
Noida.Up.Roadways.Terminal	Noida.Sec-34	1
Vasant.Kunj.Sec-A	Shivaji.Stadium	1
Vasant.Kunj.Sec-A	Mori.Gate/.ISBT	1
Vasant.Kunj.Sec-A	Vasant.Kunj.B-3	1
Vasant.Kunj.Sec-A	Kishangarh	4
Vasant.Kunj.B-3	Manav.Sthali	2
Vasant.Kunj.B-3	Kishangarh	1
Manav.Sthali	Mangla.Puri	1
Manav.Sthali	Power.House	1
Manav.Sthali	Vasant.Kunj.B-3	1
Manav.Sthali	Vasant.Kunj.(D.P.S.)	1
Vasant.Vihar.Depot	R.K.Puram.Sec-1	1
Vasant.Vihar.Depot	Poorvi.Marg	1
Vasant.Vihar.Depot	Baba.Gang.Nath.Xing	1
Vasant.Vihar.Depot	Munirka.Dda	1
R.K.Puram.Sec-1	Mohammad.Pur	1
R.K.Puram.Sec-1	Nanak.Pura	1
R.K.Puram.Sec-1	R.K.Puram.Xing	1
R.K.Puram.Sec-1	Vasant.Vihar.Depot	1
R.K.Puram.Sec-1	R.K.Puram.Sec-1	1
R.K.Puram.Sec-1	Munirka	4
R.K.Puram.Sec-1	R.K.Puram.Sec-3	5
R.K.Puram.Sec-1	R.K.Puram.Corner	1
R.K.Puram.Sec-1	Swami.Malai.Mandir	1
R.K.Puram.Sec-1	Mohan.Singh.Market	11
R.K.Puram.Sec-1	R.K.Puram.Sec-4	3
R.K.Puram.Sec-1	R.K..Puram.Sec.-2	1
N.J..Nagar	Safdarjang.Hospital	2
Ina.Colony	Safdarjang.Hospital	7
Ina.Colony	AIIMS	5
Ina.Colony	M.C..K.R..Hospital	2
Ina.Colony	Safdarjang.Airport	3
Ina.Colony	S.J..Madrasa	1
Ina.Colony	Sarojini.Nagar.Market	2
Safdarjang.Airport	Ina.Colony	11
Safdarjang.Airport	S.J..Madrasa	6
Safdarjang.Airport	INA.Market	18
S.J..Madrasa	Safdarjang.Airport	26
S.J..Madrasa	Mausam.Bhavan	3
S.J..Madrasa	Prithviraj.Road	3
S.J..Madrasa	INA.Market	1
S.J..Madrasa	Tuglak.Road.Police.Station	2
Mausam.Bhavan	Bharti.Nagar	2
Mausam.Bhavan	Patiala.House	1
Patiala.House	Supreme.Court	4
Patiala.House	Shahjahan.Road	4
Patiala.House	ITO.AGCR	1
Patiala.House	National.Stadium	1
Patiala.House	Kashmir.Emporium	3
Radhu.Palace	Shakar.Pur	2
Radhu.Palace	Khureji	2
Khureji	Shakar.Pur	1
Khureji	Radhu.Palace	1
Khureji	Pandit.Park	1
Khureji	Shiv.Puri	1
Pandit.Park	Jheel	1
Pandit.Park	Khureji	1
Punjabi.Bagh.Club	Punjabi.Bagh.Terminal	11
Punjabi.Bagh.Club	Esi.Hospital	2
Punjabi.Bagh.Club	New.Moti.Nagar	1
Punjabi.Bagh.Club	Punjabi.Bagh	1
Samas.Pur.Khalsa	Mayur.Vihar.Phase-I	2
Samas.Pur.Khalsa	Ujawa.School	2
Nand.Nagri.Extn	ISBT	1
Trilok.Puri.18.-Blk	Mayur.Vihar.Phase-III	1
Mukherji.Nagar.Bandh	Hari.Nagar.Clock.Tower	1
Mukherji.Nagar.Bandh	Mukherji.Nagar.Bandh	1
Mukherji.Nagar.Bandh	B.B.M.Depot	1
Mukherji.Nagar.Bandh	Indira.Vihar	1
B.B.M.Depot	GTB.Nagar	1
GTB.Hospital	Jyoti.Colony	1
GTB.Hospital	Dilshad.Garden.GT.Road	1
Hauz.Khas.Terminal	Anand.Vihar.Bus.Terminal	1
Hauz.Khas.Terminal	Mori.Gate/.ISBT	1
Hauz.Khas.Terminal	IIT.Gate	2
Hauz.Khas.Terminal	Tri.Nagar.Metro.Station	1
IIT.Gate	Police.Training.School	1
IIT.Gate	Green.Park	7
IIT.Gate	Panchsheel.Club	6
IIT.Gate	Swami.Nagar	1
IIT.Gate	Adhchini	13
IIT.Gate	Jia.Sarai	1
Green.Park	Safdarjang.Hospital	7
Green.Park	Hauz.Khas.Terminal	1
Green.Park	IIT.Gate	18
Prithviraj.Road	Shahjahan.Road	1
Prithviraj.Road	S.J..Madrasa	8
Prithviraj.Road	Kashmir.Emporium	1
Prithviraj.Road	Ravinder.Nagar	2
Prithviraj.Road	J.&.K.Emporium	1
Prithviraj.Road	Nirman.Bhawan	1
Kashmir.Emporium	Shahjahan.Road	1
Kashmir.Emporium	Prithviraj.Road	4
Vasant.Vihar.Terminal	Modern.School	1
Modern.School	Poorvi.Marg	1
Modern.School	Mehrauli	1
Modern.School	Vasant.Vihar.CPWD.Cly	1
Poorvi.Marg	Modern.School	2
Poorvi.Marg	Munirka	1
Poorvi.Marg	Swami.Malai.Mandir	1
Munirka	Rani.Khera	1
Munirka	JL.Nehru.University	1
Munirka	R.K.Puram.Sec-1	6
Munirka	Poorvi.Marg	1
Munirka	IIT.Hostel	4
Munirka	Jnu	3
Munirka	Baba.Gang.Nath.Xing	2
R.K.Puram.Sec-3	Mohammad.Pur	5
R.K.Puram.Sec-3	R.K.Puram.Sec-1	7
R.K.Puram.Sec-3	IIT.Hostel	1
Indira.Vihar	BBM.Depot	1
Timar.Pur	Mall.Road	1
Lodhi.Colony.18.BLK	Sewa.Ngr.Rly.Xing	1
Sewa.Ngr.Rly.Xing	Vivekanand.Road	1
Kothi.No.26	Mata.Sundari.College	1
Kothi.No.26	DDU.Marg	1
Jagriti.Enclave	Yojana.Vihar	1
Surajmal.Vihar.Trml.	Karkarduma	1
Surajmal.Vihar.Trml.	Hauz.Khas.Terminal	1
Road.Bridge.East	Pushta.Xing	1
Road.Bridge.East	Sarai.Kale.Khan.ISBT	2
Road.Bridge.East	Baba.Bisember.Das.Ashram	2
Itpo.Office	Pragati.Maidan	2
Itpo.Office	Road.Bridge.Xing	1
Road.Bridge.Xing	Railway.Bridge.Ring.Road	1
Noida.Sec-37	Mori.Gate/.ISBT	1
Noida.Sec-37	Noida.Sec-36	3
Noida.Sec-37	Noida.Sec-40	1
Noida.Sec-36	I.S.B.T.Kashmiri.Gate.(Nityanand.Marg)	1
Noida.Sec-36	Noida.Degree.College	1
Noida.Sec-36	U.P..Road.Ways.Bus.Terminal.Xing	1
I.S.B.T.Kashmiri.Gate.(Nityanand.Marg)	ISBT	1
I.S.B.T.Kashmiri.Gate.(Nityanand.Marg)	Shyam.Giri.Mandir	1
New.Usman.Pur.Pusta.No-1	Gamri.Extn.(Pushta.No-5)	1
Gamri.Extn.(Pushta.No-5)	Bhajanpura	1
Ghazipur.Xing	Kalyanpuri	1
Ghazipur.Xing	Vinod.Nagar	2
Krishan.Kunj	Rainy.Well	1
Krishan.Kunj	Gandhi.Nagar	1
Nithari.Village	Mubarkpur.Dabas	1
Nithari.Village	Azad.Pur	1
Nithari.Village	Noida.Sec-30	1
Noida.Sec-30	Noida.Sec-37	1
Noida.Degree.College	Noida.Sec-34.S.Blk	1
Noida.Sec-34.S.Blk	Noida.Sec-34	1
Dharma.Apartment	Manglam.Hospital	2
Dharma.Apartment	Mayur.Vihar.Pkt.-A	1
Mayur.Vihar.Pkt.-A	Mayur.Vihar.Phase-II	2
Mayur.Vihar.Phase-II	Kendriya.Terminal	1
Mayur.Vihar.Phase-II	Anand.Parvat	1
Highway.Xing	Vinod.Nagar	1
Highway.Xing	East.Vinod.Nagar	1
Shiv.Puri	Chander.Nagar	1
Chander.Nagar	Krishna.Nagar	1
Keshavpur.Depot	Kanhiya.Nagar	1
Keshavpur.Depot	Mjr.Bhupender.Singh.Ngr	1
Keshavpur.Depot	Krishnapuri.Extention	1
Inderlok.Metro.Station	Subhadra.Cly	1
Inderlok.Metro.Station	Karam.Pura.Terminal	1
Inderlok.Metro.Station	Zakhira	3
Inderlok.Metro.Station	Moti.Nagar	1
Inderlok.Metro.Station	Swatantra.Bharat.Mill	1
Staff.Qtr.Noida.Sector-10	Noida.Sec-12.O-Blk	1
Collge.Of.Business.Studies	B-blk.Jhilmil.Colony	1
B-blk.Jhilmil.Colony	Iit.Vivek.Vihar	1
Rohini.Sec-3.(Avantika)	Rohini.Sector-7	1
Rohini.Sec-3.(Avantika)	Rohini.Sec-4	2
Rohini.Sector-7	alpha	1
Rohini.Sector-7	Rohini.Sec-3.(Avantika)	1
Rohini.Sector-7	Rohini.Sec-6	1
East.End.Apptt.(New.Ashok.Ngr.)	Mori.Gate/.ISBT	1
Shakar.Pur.School.Blk.	Samas.Pur.Khalsa	1
Noida.Staff.Qtrs	Power.House	1
Vasundhara.Enclave	ISBT	1
Vasundhara.Enclave	Mayur.Vihar.III.Crossing	1
Noida.Sec-28/29	Noida.Sec-37.Xing	1
Noida.Sec-28/29	Atta.Chowk	1
Noida.Sec-28/29	Noida.Sec-37	2
Noida.Sec-28/29	Noida.Sec-19B	1
Noida.Sec-28/29	Noida.Sec-18	1
U.P..Road.Ways.Bus.Terminal.Xing	Noida.Sect-49/41	1
Noida.Sect-49/41	Noida.Sec-49	1
Noida.Sec-49	Barola.Vill.	1
Barola.Vill.	Agha.Pur	1
Barola.Vill.	Sahni.Farm	1
Noida.Sec-82.(Kendriya.Vihar)	Lajpat.Nagar	1
Paras.Cinema	Nehru.Place.Terminal	4
Paras.Cinema	Kailash.Colony	4
Paras.Cinema	Kalkaji	4
Paras.Cinema	OS.Communication	3
Kailash.Colony	Nehru.Place.Terminal	1
Kailash.Colony	Paras.Cinema	5
Kailash.Colony	Central.School	3
Kailash.Colony	Ram.Puri	1
Kailash.Colony	Kalkaji	5
Kailash.Colony	Lsr.College	1
Central.School	Andrews.Ganj	2
Central.School	Lodhihoel	1
Central.School	Lsr.College	7
Central.School	Sadiq.Nagar	6
Central.School	Diffence.Cly.Pant.Nagar	1
Lodhihoel	Oberai.Hotel	1
Lodhihoel	Pant.Nagar	11
Oberai.Hotel	Pragati.Maidan	1
Oberai.Hotel	Vigyan.Bhawan	1
Oberai.Hotel	Lodhihoel	7
Defence.Colony	South.Extn	1
Defence.Colony	Andrews.Ganj	5
Defence.Colony	Central.School	1
Defence.Colony	Pragati.Vihar	1
Defence.Colony	K.N.College	1
Pragati.Vihar	Bharti.Nagar	1
Pragati.Vihar	Defence.Colony	2
Summer.Villa.School	Kalyanpuri	1
Summer.Villa.School	Vasundhara.Enclave	1
Lado.Sarai	Saiyad.ul.Ajaib	3
Lado.Sarai	Qutub.Minar	4
Lado.Sarai	Andehria.More	2
Saiyad.ul.Ajaib	Ambedkar.Nagar.Terminal	1
Saiyad.ul.Ajaib	Lado.Sarai	5
Saiyad.ul.Ajaib	Ambedkar.Nagar.Depot	1
Saiyad.ul.Ajaib	Saket.Crossing	1
Saiyad.ul.Ajaib	Lado.Sarai.Xing	1
Ambedkar.Nagar.Depot	Hamdard.Nagar	1
Tughalakabad.Village	Hamdard.Nagar	6
Tughalakabad.Village	Lal.Kuan	4
Tughalakabad.Village	Pulpehladpur	2
Tughalakabad.Village	Inder.Puri.JJ.Cly	1
Lal.Kuan	Tughalakabad.Village	2
Lal.Kuan	Pulpehladpur	1
Lal.Kuan	Andh.Vidhyalaya	5
Lal.Kuan	Tughlakabad.Fort	2
Pulpehladpur	Mori.Gate/.ISBT	1
Pulpehladpur	Badarpur.(New.MB.Road)	2
Pulpehladpur	Tughalakabad.Village	1
Pulpehladpur	Badarpur	1
Badarpur	Power.House	2
Badarpur	Ali.Village	1
Badarpur	Madan.Pur.Khadar.Xing	1
Badarpur	Jaitpur	3
Badarpur	Jait.Pur.More	3
International.School.(Noida)	Noida.Sec-37.Xing	1
Noida.Sec-19B	Noida.Sec-12.O-Blk	1
Arya.Samaj.Road	Punchkuain.Road	1
Arya.Samaj.Road	Link.Road	1
Link.Road	Mandir.Marg	1
Kalibari.Marg	Talkatora.Stadium	1
Talkatora.Stadium	NDPO	1
Dwarka.Gate	Regal.Cinema	1
Dwarka.Gate	Mangla.Puri	4
Dwarka.Gate	Dwarka.Sec-6/10.Xing	1
Dwarka.Gate	Dwarka.Sec-6.Telephone.Exchange	2
Dwarka.Gate	Madhu.Vihar	1
Dwarka.Gate	J.M.International.School	1
Talkatora.Garden	Bharat.Sadhu.Samaj	2
Talkatora.Garden	11.Murti	10
Bharat.Sadhu.Samaj	Railway.Colony	8
Bharat.Sadhu.Samaj	Dhaula.Kuan	2
Bharat.Sadhu.Samaj	Ailway.Colony	1
Signal.Officer.Flats	RR.Lines	2
Signal.Officer.Flats	Kirbi.Place	5
