% #Source	#Target	#Weight	
S.R.P.Quarters	Krishna.Nagar	1.0
S.R.P.Quarters	Noble.School	2.0
Priya.Cinema	Thakkarbapa.Nagar.Approach	1.0
Priya.Cinema	Bajrangdas.Bapu.Ashram	1.0
Kevda.Ni.Chali	Thakkarbapa.Nagar.Approach	1.0
Vijay.Chowk	Bheedbhanjan.Hanuman	2.0
Vijay.Chowk	Bapunagar.Cross.Road	1.0
Vijay.Chowk	India.Colony	1.0
Apang.Manav.Mandal	I.I.M.	1.0
Sandesh.Press	Lad.Society	1.0
Lad.Society	Premchand.Nagar	1.0
Shishir.Bunglow	Devashish.School	1.0
Devashish.School	Ramdev.Nagar	1.0
Lal.Bahadur.Shastri.Market	Vijay.Chowk	1.0
Surdhara.Society	Subhash.Chowk	1.0
C.G.Road	Panchvati	1.0
S.R.P.Head.Quarters	Naroda.Patiya	1.0
Naroda.Patiya	Galaxy.Cinema	1.0
Galaxy.Cinema	Naroda.Terminus	2.0
Galaxy.Cinema	Kubernagar.ITI	1.0
Galaxy.Cinema	I.T.I.	1.0
Kalgipark	Vasant.Vihar.Society	1.0
Vasant.Vihar.Society	New.Naroda	1.0
Vasant.Vihar.Society	Kadva.Patidar.Wadi	1.0
New.Naroda	Maninagar	1.0
Sola.Highway.Cross.Road	Ramdev.Masala	1.0
Sardar.Patel.Colony	Naranpura.Cross.Road	2.0
Sayona.City	Ranna.Park	1.0
Sayona.City	Mrudul.Park	1.0
Sayona.City	Chanakyapuri.Overbridge	1.0
Chanakyapuri.Overbridge	Mrudul.Park	1.0
Chanakyapuri.Overbridge	Sayona.City	1.0
Chanakyapuri.Overbridge	Chanakyapuri	1.0
Gopalak.Society	Kiran.Park	1.0
Chanakyapuri.Approach	R.C.Technical.Institute	1.0
Chanakyapuri.Approach	Avadhpuri	1.0
Hiramani.School	Nirma.Insitute	1.0
Somnath.Chowk	Chanakyapuri	1.0
Chanakyapuri	Wagheshwari.Society	1.0
Chanakyapuri	Harivilla.Apartment	1.0
Harivilla.Apartment	Silver.Oak.Club	1.0
Silver.Oak.Club	Gujarat.High.Court	1.0
Sardar.Patel.Square	Usmanpura	1.0
Sardar.Patel.Square	Navrang.Circle	1.0
Navrang.Circle	Darpan.Society	1.0
Shan.Bunglows	Shilaj.Gam	2.0
Ghatlodia	Pavapuri.Society	2.0
Sola.Gam	Lal.Darwaja	1.0
Swati.Society	Darpan.Six.Roads	1.0
Swati.Society	Mirambika.Highschool	1.0
Mirambika.Highschool	Ankur.Society	1.0
Pallav.Society	Jaymangal.Society	1.0
Jaymangal.Society	Shastri.Nagar	1.0
Mangalmurti	Lal.Darwaja	1.0
Sola.Gam.Approach	Bhadaj.Gam	4.0
Bhadaj.Gam	Rakanpura.Cross.Road	2.0
Bhadaj.Gam	Rakanpura.Approach	2.0
Rakanpura.Cross.Road	Santej	2.0
Santej	Prem.Darwaja	1.0
Santej	Cheharnagar	2.0
Santej	R.N.Food	1.0
Cheharnagar	Gujarat.Electricity.Board	1.0
Cheharnagar	Khatraj.Chokdi	1.0
Gujarat.Electricity.Board	Khatraj.Chokdi	1.0
Khatraj.Chokdi	Kalupur	1.0
Khatraj.Chokdi	Nigam.Society	1.0
Khatraj.Chokdi	Naroda.Terminus	1.0
Chitrakoot.Society	Surya.City	1.0
Surya.City	Hirabhai.Tower	1.0
Kesharlal	Sola.Gam.Approach	1.0
Rajiv.Gandhi.Underbridge	Sardar.Patel.Stadium	1.0
Sardar.Patel.Stadium	Chaitanya.Society	1.0
Chaitanya.Society	Swati.Society	1.0
Devendra.Park	Naranpura	1.0
Suvarna.Bunglows	Auda.Garden	1.0
Auda.Garden	S.G.Cross.Road	1.0
S.G.Cross.Road	Ganesh.Corporate.House	1.0
Ganesh.Corporate.House	Hebatpur.Cross.Road	1.0
Hebatpur.Cross.Road	Silver.Square	1.0
Silver.Square	Ambli.Road.Station	1.0
Chandkheda.Railway.Station	Sabarmati.D-Cabin	1.0
Sabarmati.D-Cabin	Maninagar	1.0
Sabarmati.D-Cabin	Railway.Colony	1.0
Sabarmati.D-Cabin	Padmaprabhu.Nagar	1.0
Jawahar.Chowk	Isanpur	1.0
Jawahar.Chowk	Railway.Colony	2.0
Jawahar.Chowk	Kabir.Chowk	1.0
Kabir.Chowk	Dharmanagar	2.0
Kabir.Chowk	Amizara.Society	1.0
Topi.Mills	Gomtipur.Darwaja	1.0
Sindhwai.Nagar	Janta.Nagar	1.0
Paper.Mills	Ramol.Gam	1.0
Ramol.Gam	Manmohan.Park	1.0
Siddhi.Complex	S.P.Ring.Road	2.0
Ambapura.Bus.Stand	Swagat.City	2.0
Swagat.City	Adalaj.S.T.Stand	1.0
Swagat.City	Saraswati.Society	1.0
Saraswati.Society	Adalaj.Vav	1.0
Adalaj.Vav	Kalol.Mehsana.Cross.Road	1.0
Kalol.Mehsana.Cross.Road	Trimandir	1.0
Trimandir	Tragad.Gam	1.0
Gandhivas	Abu.Koba.Cross.Road	1.0
Amizara.Society	Abu.Koba.Cross.Road	1.0
Amizara.Society	Adarsh.Vidyavihar	2.0
Adarsh.Vidyavihar	Kabir.Chowk	1.0
Adarsh.Vidyavihar	Jawahar.School	1.0
Lalakaka.Hall	Shahpur.Darwaja	1.0
Halim.ni.Khadki	Delhi.Darwaja	2.0
Panchbhai.ni.Pol	Krishna.Cinema	1.0
Krishna.Cinema	Dhanasuthar.ni.Pol	1.0
New.Cloth.Market	Sarangpur	1.0
New.Cloth.Market	Raipur.Darwaja	1.0
Mahalaxmi.Corner	Urmijivan.Society	1.0
Urmijivan.Society	Vatva.Railway.Colony	1.0
Vatva.Railway.Colony	Mehndi.Kuva	1.0
Mehndi.Kuva	Shahpur.Fire.Station	1.0
Shahpur.Fire.Station	Shahpur.Darwaja	1.0
Madhupura	Prem.Darwaja	1.0
Camp.Hanuman	Camp.Sadar.Bazar	3.0
Camp.Hanuman	Telephone.Exchange.(Sadar.bazar)	1.0
Camp.Hanuman	Airport.Circle	1.0
Sujata.Flats	Rajasthan.Hospital	1.0
Rajasthan.Hospital	Navroji.Hall	2.0
Rajasthan.Hospital	Mahapragyaji.Bridge	1.0
New.Airport	Lal.Darwaja	1.0
Telephone.Exchange.(Sadar.bazar)	Dufnala	1.0
Telephone.Exchange.(Sadar.bazar)	Camp.Sadar.Bazar	1.0
Telephone.Exchange.(Sadar.bazar)	Camp.Hanuman	1.0
Sardarnagar.Approach	Hansol	2.0
Sardarnagar.Approach	Airport.Circle	1.0
Hansol	Bhadreshwar	2.0
Hansol	Sardarnagar.Approach	1.0
Kotarpur.Water.Works	Bhadreshwar	2.0
Kotarpur.Water.Works	Noble.Nagar	1.0
Kotarpur.Water.Works	Kubernagar.ITI	1.0
Kotarpur.Water.Works	Bhadreshwar.Road	1.0
Shrinivas	Enviro	1.0
Enviro	Mekas	1.0
Mekas	Naroda.Industrial.Township	1.0
Mahapragyaji.Bridge	Circuit.House	1.0
Mahapragyaji.Bridge	Rajasthan.Hospital	1.0
Airport.Circle	Camp.Hanuman	1.0
Airport.Circle	Sardarnagar.Approach	1.0
Kubernagar.ITI	Galaxy.Cinema	1.0
Kubernagar.ITI	Kotarpur.Water.Works	1.0
Vyas.Wadi	Kathvada.Fata	1.0
Vyas.Wadi	Haridarshan.Cross.Road	1.0
Vyas.Wadi	Shrinath.Apartment	1.0
Vyas.Wadi	Bhavsar.Hostel	1.0
Shyamvilla-2	Saurashtra.Patel.Samaj.Wadi	1.0
Shyamvilla-2	Tirthbhumi.Residency	1.0
Tirthbhumi.Residency	Vaikunth.Bunglows	1.0
Tirthbhumi.Residency	Shyamvilla-2	1.0
Soma.Textile.Mills	Rakhial	1.0
Soma.Textile.Mills	Ajit.Mills.Cross.Road	1.0
Ganji.Farak.Mills	Bombay.Housing	1.0
Ganji.Farak.Mills	Rakhial	1.0
Hathi.ni.Khai	Bombay.Housing	1.0
Hathi.ni.Khai	Kamdar.Maidan	1.0
Bhargav.Society	Kubernagar.bunglow	1.0
Kubernagar.bunglow	Civil.Hospital	1.0
Sewage.Farm.Approach	Sewage.Farm	1.0
Sewage.Farm	Chepirog.Hospital	1.0
Sewage.Farm	Juna.Octroi.Naka	1.0
Panch.Kuva	Shaher.Kotda	1.0
Gopalpur	R.K.Industries	1.0
Bansidhar.Mills	Memco	2.0
Bansidhar.Mills	G.D.High.School	1.0
Bansidhar.Mills	Chamunda	1.0
Bansidhar.Mills	Saijpur	5.0
Bansidhar.Mills	Arvind.Mills	2.0
Kubernagar.Railway.Crossing	G.Ward	1.0
G.Ward	S.T.Workshop	1.0
G.Ward	Kotarpur.Water.Works	1.0
G.Ward	Maya.Talkies	1.0
G.Ward	Dhobi.Nagar	1.0
Maya.Talkies	Kotarpur.Water.Works	1.0
Maya.Talkies	G.Ward	1.0
Bhadreshwar.Road	Ambawadi.Police.Station	1.0
Ambawadi.Police.Station	Sardarnagar	1.0
Ambawadi.Police.Station	Bhadreshwar	1.0
Ambawadi.Police.Station	Vasna	1.0
Vasna	Paldi	1.0
Vasna	Fatehnagar	1.0
Shivaji.Park	Sitarambapa.Chowk	1.0
Amdupura	Chamunda.Overbridge	1.0
Amdupura	Chamunda	1.0
Parshwanath.Township	Lal.Darwaja	1.0
Kush.Society	Hanspura.Cross.Road	1.0
Hanspura.Cross.Road	S.P.Ring.Road	1.0
Bilasiya	Raipur	1.0
G.E.Board	Vehlal.Gam	1.0
Vehlal.Gam	Sarangpur	1.0
Vijay.Mills	Bansidhar.Mills	2.0
Shyamal.Park	Manohar.Villa	1.0
Manohar.Villa	Shukan.Bunglows	1.0
Ingersol	Reliance.Textile	1.0
Reliance.Textile	Naroda.Industrial.Township	1.0
Kadva.Patidar.Wadi	Naroda.Terminus	1.0
I.T.I.	I.T.I.Approach	1.0
I.T.I.Approach	G.Ward	1.0
I.T.I.Approach	Maya.Talkies	1.0
Dhobi.Nagar	Dwarka.Nagar	1.0
Dwarka.Nagar	Kuber.Nagar	1.0
Kuber.Nagar	Navi.Chali	1.0
Naran.Nagar.Society	Ekta.Tower	1.0
Telephone.Exchange.(Vasna)	Vasna.Terminus	1.0
Arvind.Mills	Chamunda.Overbridge	2.0
Naranpura.Railway.Crossing	Naranpura	2.0
Rakanpura.Approach	Santej	2.0
R.N.Food	Girnari.Bapu.Ashram	1.0
Girnari.Bapu.Ashram	Vadsar.Airforce.Station	1.0
Vadsar.Airforce.Station	Senghanimata.Mandir	1.0
Vadsar.Airforce.Station	Universal.College	1.0
Senghanimata.Mandir	Arna.Clothing	1.0
Arna.Clothing	Universal.College	1.0
Universal.College	Moti.Bhoyan	2.0
Moti.Bhoyan	Maninagar	1.0
Moti.Bhoyan	Gandhinagar.Institute.of.Technology	1.0
Gandhinagar.Institute.of.Technology	Arvind.International	1.0
Arvind.International	Khatraj.Chokdi	1.0
Kadianaka	Delhi.Darwaja	1.0
Sola.Complex	Bhuyangdev	1.0
Karmachari.Nagar	Sattadhar.Society	1.0
Somnath.Society	Pragati.Nagar	1.0
A.E.C.Office.(Naranpura)	Naranpura	1.0
Ratnasagar.Cross.Road	Somnath.Mahadev.(Meghaninagar)	1.0
Vashisht.Nagar	Jawahar.Chowk.(Maninagar)	1.0
J.K.Park	Silver.Star.Mall	1.0
Silver.Star.Mall	Vishwas.City	1.0
Vishwas.City	Vandemataram.Arcade	1.0
Vandemataram.Arcade	Vandemataram.Icon	1.0
Vandemataram.Icon	Shayona.Tilak.1	1.0
Shayona.Tilak.1	Sahyadri.Bunglows	1.0
G.S.T.Crossing	Balol.Nagar	1.0
G.S.T.Crossing	G.S.T.	1.0
Balol.Nagar	Sahajanand.Bunglows	1.0
Balol.Nagar	Sai.Duplex	1.0
Kalptaru.Apartments	R.H.Patel.College	1.0
Kalptaru.Apartments	Hariom.Nagar	1.0
R.H.Patel.College	Chandrabhaga.Society	1.0
R.H.Patel.College	Kalptaru.Apartments	1.0
Shrinath.Apartment	Vyas.Wadi	1.0
Shrinath.Apartment	R.H.Patel.College	1.0
Bhavsar.Hostel	Nava.Wadaj	1.0
Bhavsar.Hostel	Vyas.Wadi	1.0
Bhavsar.Hostel	Neel.Complex	1.0
Neel.Complex	Bhavsar.Hostel	1.0
Neel.Complex	N.R.Patel.Park	1.0
N.R.Patel.Park	Neel.Complex	1.0
N.R.Patel.Park	Nava.Wadaj.Police.Station	1.0
Nava.Wadaj.Police.Station	Juhu.Park	1.0
Nava.Wadaj.Police.Station	Ramdevpir.Tekra	1.0
Juhu.Park	N.R.Patel.Park	1.0
Juhu.Park	Suhas.Apartment	1.0
Suhas.Apartment	Bhimjipura	1.0
Church	Kabir.Chowk	1.0
Acher.Depot	Chintamani.Society	1.0
Acher.Depot	Vishwakarma.Mandir	1.0
Acher.Depot	O.N.G.C.Office	2.0
Acher.Depot	Chandkheda.Cross.Road	1.0
Post.Office	Shri.Krishna.Roller.Mills	1.0
Gor.no.Kuvo	Maniyasa	1.0
Hirabhai.Market	New.Cloth.Market	1.0
Rudreshwar.Mahadev	Hatkeshwar	1.0
Ramdevpir.Tekra	Juhu.Park	1.0
Hariom.Nagar	Sahajanand.Bunglows	1.0
Sai.Duplex	Karan.Nagar.Cross.Road	1.0
Karan.Nagar.Cross.Road	Andh.Kalyan.Kendra	1.0
Andh.Kalyan.Kendra	Green.Avenue	1.0
Green.Avenue	G.S.T.Crossing	1.0
G.S.T.	Essar.Steel	1.0
Essar.Steel	Aksharpark.Society	1.0
Aksharpark.Society	Chenpur.Gam	1.0
Chenpur.Gam	Kali.Gam	1.0
Kali.Gam	Digvijay.Nagar	1.0
Digvijay.Nagar	Sabarmati.Railway.Station	1.0
Sabarmati.Railway.Station	Gram.Swaraj.Ashram	1.0
Gram.Swaraj.Ashram	Subhash.Bridge.Circle	1.0
Kotarpur.Approach	I.T.I.Approach	1.0
L.G.Hospital	Krishnabag	1.0
Jawahar.School	Jawahar.Chowk	1.0
Sneh.Plaza	Acher.Depot	1.0
Chandkheda.Cross.Road	Gujarat.Housing.Board	1.0
Santokba.Hospital	Shivshakti.Nagar	1.0
Santokba.Hospital	Chandkheda	1.0
Sabarmati.Toll.Naka	Keshav.Nagar	1.0
Shitiratna.Bunglow	Sakar.School	1.0
Kamal.Shopping.Center	Shrinagar.Mills	1.0
Chandraprakash.Hall	Pramukh.Swami.Nagar	1.0
Khodiyar.Mata.nu.Mandir	Nikol.Gam	1.0
Nikol.Gam	Kalupur.Terminus	1.0
Akash.Darshan.Society	Motera.Gam	1.0
Gandhinagar.Cross.Road	Kalol.Mehsana.Cross.Road	1.0
